animal_id,intake_date_time,intake_type,animal_type,age,gender,outcome_date_time,days_in_shelter,outcome_month,outcome_year,age_group,breed,is_mix_breed,colour,is_multicolour,is_black,is_white,is_brown,is_yellow,is_gray,outcome_type
76161,2023-03-27 12:02:00,stray,dog,2,male,2023-03-28,0,3,2023,adolescent,hound,no,cream,no,no,no,no,yes,no,reclaimed
76162,2023-03-27 14:00:00,incompatible with owner lifestyle,dog,1,female,2023-03-31,3,3,2023,puppy/kitten,australian shepherd,yes,white and black,no,yes,yes,no,no,no,adoption
76167,2023-03-29 10:12:00,police assist,dog,10,female,2023-03-31,1,3,2023,senior,chihuahua,no,white,no,no,yes,no,no,no,reclaimed
76168,2023-03-29 10:37:00,stray,dog,0,female,2023-04-06,7,4,2023,puppy/kitten,hound,no,brown and black,no,yes,no,yes,no,no,adoption
76170,2023-03-29 15:05:00,unsuitable accommodation,cat,15,female,2023-05-04,35,5,2023,super senior,domestic short hair,yes,brown and black,no,yes,no,yes,no,no,adoption
76172,2023-03-30 12:18:00,stray,dog,1,male,2023-04-20,20,4,2023,puppy/kitten,german shorthaired pointer,yes,liver and white,no,no,yes,yes,no,no,adoption
76173,2023-03-30 13:48:00,stray,cat,3,female,2023-04-03,3,4,2023,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,foster
76174,2023-03-30 22:28:00,stray,cat,1,unknown,2023-03-31,0,3,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,transfer
76175,2023-03-31 10:01:00,stray,dog,1,female,2023-04-29,28,4,2023,puppy/kitten,doberman pinscher,yes,black and brown,no,yes,no,yes,no,no,adoption
76180,2023-03-31 12:07:00,moving,cat,0,female,2023-04-06,5,4,2023,puppy/kitten,domestic short hair,no,orange,no,no,no,no,no,no,adoption
76181,2023-03-31 12:07:00,moving,cat,0,male,2023-04-08,7,4,2023,puppy/kitten,domestic long hair,no,black,no,yes,no,no,no,no,adoption
76182,2023-03-31 12:07:00,moving,cat,10,female,2023-04-29,28,4,2023,senior,domestic short hair,no,buff and white,no,no,yes,no,yes,no,adoption
76183,2023-03-31 12:00:00,stray,cat,1,male,2023-04-04,3,4,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,reclaimed
76184,2023-03-31 18:58:00,owner deceased,cat,1,female,2023-04-20,19,4,2023,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,adoption
76187,2023-04-01 11:33:00,stray,dog,5,female,2023-04-02,0,4,2023,adulthood,labrador retriever,yes,red,no,no,no,yes,no,no,reclaimed
76189,2023-04-01 13:05:00,incompatible with owner lifestyle,cat,7,male,2023-04-11,9,4,2023,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
76190,2023-04-01 13:11:00,incompatible with owner lifestyle,cat,5,female,2023-04-04,2,4,2023,adulthood,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76196,2023-04-02 12:05:00,allergies,dog,8,male,2023-05-07,34,5,2023,senior,pug/mix,yes,brindle,yes,no,no,no,no,no,adoption
76201,2023-04-02 13:49:00,stray,cat,0,female,2023-04-04,1,4,2023,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,reclaimed
76202,2023-04-02 21:28:00,police assist,dog,1,female,2023-04-03,0,4,2023,puppy/kitten,siberian husky,no,various,no,no,no,no,no,no,reclaimed
76203,2023-04-02 08:40:00,born in shelter,cat,0,unknown,2023-04-03,0,4,2023,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,foster
76204,2023-04-02 08:40:00,born in shelter,cat,0,unknown,2023-04-04,1,4,2023,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,foster
76207,2023-04-03 10:06:00,stray,dog,0,female,2023-04-27,23,4,2023,puppy/kitten,boxer/mix,yes,brown and white,no,no,yes,yes,no,no,adoption
76208,2023-04-03 10:46:00,stray,dog,8,female,2023-04-04,0,4,2023,senior,australian shepherd,no,tricolour,no,no,no,no,no,no,reclaimed
76210,2023-04-03 12:32:00,stray,dog,2,female,2023-05-06,32,5,2023,adolescent,bully breed,yes,various,no,no,no,no,no,no,adoption
76211,2023-04-03 13:41:00,biting,dog,1,female,2023-04-13,9,4,2023,puppy/kitten,american staffordshire terrier,no,white and brown,no,no,yes,yes,no,no,reclaimed
76212,2023-04-03 14:26:00,stray,cat,2,male,2023-04-17,13,4,2023,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76213,2023-04-03 15:41:00,stray,dog,1,male,2023-04-14,10,4,2023,puppy/kitten,american staffordshire terrier,no,brindle,yes,no,no,no,no,no,reclaimed
76214,2023-04-03 15:45:00,stray,dog,1,female,2023-04-29,25,4,2023,puppy/kitten,husky,no,chocolate,no,no,no,yes,no,no,adoption
76215,2023-04-03 16:32:00,stray,dog,2,female,2023-04-14,10,4,2023,adolescent,bully breed,yes,white and tan,no,no,yes,no,yes,no,adoption
76220,2023-04-04 13:47:00,stray,dog,0,male,2023-04-05,0,4,2023,puppy/kitten,australian shepherd,yes,white and black,no,yes,yes,no,no,no,reclaimed
76221,2023-04-04 14:19:00,stray,dog,5,female,2023-04-05,0,4,2023,adulthood,siberian husky,no,silver,no,no,no,no,no,yes,reclaimed
76222,2023-04-04 15:47:00,moving,dog,1,male,2023-04-16,11,4,2023,puppy/kitten,belgian malinois,no,brown and black,no,yes,no,yes,no,no,adoption
76223,2023-04-04 17:52:00,stray,cat,1,male,2023-04-14,9,4,2023,puppy/kitten,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
76224,2023-04-05 09:33:00,stray,dog,0,male,2023-04-06,0,4,2023,puppy/kitten,bully breed,yes,"brown, black and white",no,yes,yes,yes,no,no,reclaimed
76225,2023-04-05 09:33:00,stray,dog,0,male,2023-04-06,0,4,2023,puppy/kitten,mountain cur/shep,yes,tan and brown,no,no,no,yes,yes,no,reclaimed
76226,2023-04-05 12:37:00,stray,cat,10,male,2023-05-01,25,5,2023,senior,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76229,2023-04-05 15:11:00,stray,cat,1,female,2023-04-17,11,4,2023,puppy/kitten,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
76230,2023-04-05 17:18:00,stray,dog,1,male,2023-04-13,7,4,2023,puppy/kitten,labrador retriever,no,black and white,no,yes,yes,no,no,no,reclaimed
76238,2023-04-06 12:34:00,incompatible with owner lifestyle,dog,7,female,2023-04-14,7,4,2023,adulthood,husky,no,red and white,no,no,yes,yes,no,no,adoption
76239,2023-04-06 12:38:00,incompatible with owner lifestyle,dog,6,female,2023-04-17,10,4,2023,adulthood,husky,no,black and white,no,yes,yes,no,no,no,adoption
76246,2023-04-06 13:48:00,incompatible with owner lifestyle,dog,2,female,2023-05-05,28,5,2023,adolescent,bully breed,yes,black,no,yes,no,no,no,no,adoption
76247,2023-04-06 17:50:00,stray,dog,0,male,2023-04-08,1,4,2023,puppy/kitten,shih tzu,no,black and white,no,yes,yes,no,no,no,reclaimed
76248,2023-04-06 17:50:00,stray,dog,0,male,2023-04-08,1,4,2023,puppy/kitten,shih tzu,no,black and white,no,yes,yes,no,no,no,reclaimed
76252,2023-04-08 14:02:00,stray,dog,10,male,2023-04-21,12,4,2023,senior,bully breed,yes,brindle and white,yes,no,yes,no,no,no,reclaimed
76253,2023-04-08 15:11:00,incompatible with other pets,cat,1,male,2023-04-13,4,4,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76256,2023-04-09 11:30:00,stray,dog,1,male,2023-04-21,11,4,2023,puppy/kitten,chihuahua,yes,tan,no,no,no,no,yes,no,adoption
76258,2023-04-10 14:02:00,incompatible with owner lifestyle,cat,0,male,2023-04-13,2,4,2023,puppy/kitten,domestic medium hair,no,grey,no,no,no,no,no,no,adoption
76260,2023-04-11 13:07:00,incompatible with owner lifestyle,cat,1,female,2023-04-14,2,4,2023,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
76261,2023-04-11 12:20:00,stray,dog,4,male,2023-04-21,9,4,2023,adulthood,bluetick coonhound,no,blue merle,yes,no,no,no,no,yes,adoption
76262,2023-04-11 12:59:00,unsuitable accommodation,dog,1,female,2023-04-29,17,4,2023,puppy/kitten,heeler,yes,black and white,no,yes,yes,no,no,no,adoption
76263,2023-04-11 12:59:00,unsuitable accommodation,dog,2,female,2023-04-22,10,4,2023,adolescent,australian cattle dog,yes,white and black,no,yes,yes,no,no,no,foster
76271,2023-04-12 10:21:00,tnr - trap/neuter/release,cat,1,female,2023-04-21,8,4,2023,puppy/kitten,domestic medium hair,no,dilute tortoiseshell,no,no,no,no,no,no,adoption
76287,2023-04-12 12:00:00,stray,cat,0,female,2023-04-28,15,4,2023,puppy/kitten,domestic short hair,no,calico,yes,no,no,no,no,no,adoption
76288,2023-04-12 13:53:00,stray,dog,1,male,2023-05-22,39,5,2023,puppy/kitten,bully breed,yes,brown and white,no,no,yes,yes,no,no,adoption
76289,2023-04-13 09:29:00,stray,dog,2,female,2023-04-21,7,4,2023,adolescent,beagle,yes,brown and white,no,no,yes,yes,no,no,adoption
76290,2023-04-13 11:52:00,biting,dog,3,female,2023-04-24,10,4,2023,adolescent,australian cattle dog,yes,black and white,no,yes,yes,no,no,no,reclaimed
76291,2023-04-13 12:32:00,stray,dog,1,male,2023-04-23,9,4,2023,puppy/kitten,bully breed,yes,black,no,yes,no,no,no,no,adoption
76294,2023-04-13 15:52:00,stray,cat,2,female,2023-04-16,2,4,2023,adolescent,siamese,no,lynx point,yes,no,no,no,no,yes,foster
76295,2023-04-13 16:28:00,stray,cat,1,female,2023-04-22,8,4,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
76296,2023-04-14 10:38:00,unsuitable accommodation,dog,2,male,2023-04-24,9,4,2023,adolescent,anatolian shepherd,yes,white,no,no,yes,no,no,no,adoption
76297,2023-04-14 10:38:00,unsuitable accommodation,dog,2,female,2023-04-27,12,4,2023,adolescent,anatolian shepherd,yes,tan and white,no,no,yes,no,yes,no,adoption
76299,2023-04-14 12:10:00,owner requested euthanasia,cat,5,female,2023-05-05,20,5,2023,adulthood,siamese,no,lilac tortie,yes,no,no,no,no,yes,adoption
76300,2023-04-14 13:14:00,owner deceased,dog,14,male,2023-04-23,8,4,2023,super senior,dachshund,no,red,no,no,no,yes,no,no,foster
76301,2023-04-14 16:02:00,incompatible with owner lifestyle,cat,1,male,2023-04-24,9,4,2023,puppy/kitten,domestic short hair,no,white and grey,no,no,yes,no,no,no,adoption
76302,2023-04-14 23:22:00,police assist,dog,3,female,2023-05-16,31,5,2023,adolescent,boxer/mix,yes,tan and black,no,yes,no,no,yes,no,adoption
76303,2023-04-15 13:02:00,incompatible with owner lifestyle,cat,1,male,2023-04-21,5,4,2023,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
76304,2023-04-15 13:05:00,incompatible with owner lifestyle,cat,1,male,2023-04-21,5,4,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
76305,2023-04-15 12:17:00,stray,dog,16,male,2023-04-16,0,4,2023,super senior,terrier,yes,black and tan,no,yes,no,no,yes,no,reclaimed
76322,2023-04-16 14:23:00,litter relinquishment,cat,1,female,2023-04-24,7,4,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,foster
76323,2023-04-16 14:23:00,litter relinquishment,cat,0,male,2023-05-20,33,5,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
76324,2023-04-16 14:23:00,litter relinquishment,cat,0,female,2023-05-20,33,5,2023,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
76325,2023-04-16 14:23:00,litter relinquishment,cat,0,female,2023-04-24,7,4,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,foster
76326,2023-04-16 14:23:00,litter relinquishment,cat,0,male,2023-05-18,31,5,2023,puppy/kitten,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
76327,2023-04-16 14:23:00,litter relinquishment,cat,0,female,2023-04-24,7,4,2023,puppy/kitten,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,foster
76331,2023-04-17 12:27:00,stray,dog,3,female,2023-04-18,0,4,2023,adolescent,border collie,yes,black and white,no,yes,yes,no,no,no,reclaimed
76334,2023-04-17 15:01:00,stray,cat,1,female,2023-04-28,10,4,2023,puppy/kitten,domestic short hair,no,brown,no,no,no,yes,no,no,foster
76336,2023-04-17 15:38:00,stray,cat,0,male,2023-04-19,1,4,2023,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,foster
76337,2023-04-18 10:59:00,biting,dog,2,female,2023-05-01,12,5,2023,adolescent,bluetick coonhound,yes,tan and white,no,no,yes,no,yes,no,reclaimed
76339,2023-04-18 12:01:00,stray,dog,2,female,2023-04-27,8,4,2023,adolescent,chihuahua,no,red,no,no,no,yes,no,no,adoption
76340,2023-04-18 12:01:00,stray,dog,13,male,2023-05-04,15,5,2023,super senior,chihuahua,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
76341,2023-04-18 15:17:00,stray,cat,0,male,2023-04-24,5,4,2023,puppy/kitten,manx,no,black,no,yes,no,no,no,no,foster
76343,2023-04-18 15:41:00,moving,cat,0,male,2023-05-01,12,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76344,2023-04-18 15:41:00,moving,cat,0,male,2023-05-09,20,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76345,2023-04-18 15:41:00,moving,cat,0,female,2023-05-12,23,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76346,2023-04-18 15:41:00,moving,cat,0,male,2023-05-05,16,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76347,2023-04-18 15:41:00,moving,cat,0,male,2023-05-05,16,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76348,2023-04-18 15:41:00,moving,cat,3,female,2023-05-11,22,5,2023,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
76349,2023-04-18 15:41:00,moving,cat,0,female,2023-04-30,11,4,2023,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
76350,2023-04-18 15:41:00,moving,cat,0,male,2023-04-27,8,4,2023,puppy/kitten,domestic medium hair,no,black and brown,no,yes,no,yes,no,no,adoption
76351,2023-04-18 15:41:00,moving,cat,0,female,2023-04-28,9,4,2023,puppy/kitten,domestic medium hair,no,black and brown,no,yes,no,yes,no,no,adoption
76352,2023-04-18 15:41:00,moving,cat,0,female,2023-04-25,6,4,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76353,2023-04-18 16:54:00,born in shelter,cat,0,female,2023-04-22,3,4,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
76354,2023-04-18 16:54:00,born in shelter,cat,0,female,2023-04-22,3,4,2023,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,foster
76355,2023-04-18 16:54:00,born in shelter,cat,0,male,2023-04-22,3,4,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
76356,2023-04-19 08:26:00,stray,cat,0,male,2023-04-24,4,4,2023,puppy/kitten,siamese,yes,various,no,no,no,no,no,no,foster
76358,2023-04-19 11:19:00,tnr - trap/neuter/release,cat,2,male,2023-05-04,14,5,2023,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,released to wild
76359,2023-04-19 11:41:00,stray,cat,1,female,2023-05-06,16,5,2023,puppy/kitten,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
76360,2023-04-19 13:59:00,landlord issues,cat,0,female,2023-05-04,14,5,2023,puppy/kitten,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
76361,2023-04-19 13:59:00,landlord issues,cat,0,male,2023-04-29,9,4,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
76362,2023-04-19 15:32:00,incompatible with owner lifestyle,dog,0,female,2023-04-29,9,4,2023,puppy/kitten,border collie,yes,black and white,no,yes,yes,no,no,no,adoption
76363,2023-04-19 14:36:00,incompatible with owner lifestyle,dog,0,female,2023-04-25,5,4,2023,puppy/kitten,chow chow,yes,black,no,yes,no,no,no,no,adoption
76364,2023-04-20 10:07:00,stray,dog,2,male,2023-05-06,15,5,2023,adolescent,husky/mix,yes,tan and brown,no,no,no,yes,yes,no,adoption
76366,2023-04-20 11:19:00,stray,cat,0,male,2023-05-07,16,5,2023,puppy/kitten,domestic short hair,no,orange,no,no,no,no,no,no,adoption
76367,2023-04-20 11:23:00,stray,dog,1,male,2023-04-28,7,4,2023,puppy/kitten,retriever/mix,yes,black,no,yes,no,no,no,no,adoption
76368,2023-04-20 12:38:00,stray,cat,1,female,2023-05-22,31,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76374,2023-04-21 12:53:00,stray,cat,0,female,2023-05-06,14,5,2023,puppy/kitten,domestic medium hair,no,black,no,yes,no,no,no,no,foster
76375,2023-04-21 12:53:00,stray,cat,0,female,2023-05-06,14,5,2023,puppy/kitten,domestic medium hair,no,black,no,yes,no,no,no,no,foster
76376,2023-04-21 12:53:00,stray,cat,0,male,2023-05-06,14,5,2023,puppy/kitten,domestic medium hair,no,black,no,yes,no,no,no,no,foster
76377,2023-04-21 12:53:00,stray,cat,0,male,2023-05-06,14,5,2023,puppy/kitten,domestic medium hair,no,black,no,yes,no,no,no,no,foster
76378,2023-04-21 12:53:00,stray,cat,0,male,2023-05-06,14,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
76379,2023-04-21 12:53:00,stray,cat,0,female,2023-05-06,14,5,2023,puppy/kitten,domestic short hair,yes,black,no,yes,no,no,no,no,foster
76384,2023-04-21 13:54:00,stray,cat,1,female,2023-05-04,12,5,2023,puppy/kitten,domestic medium hair,no,black,no,yes,no,no,no,no,reclaimed
76392,2023-04-22 12:09:00,stray,cat,1,female,2023-05-06,13,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76393,2023-04-22 12:31:00,stray,cat,3,male,2023-05-04,11,5,2023,adolescent,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
76394,2023-04-22 14:00:00,moving,dog,5,male,2023-05-21,28,5,2023,adulthood,bully breed,yes,black and white,no,yes,yes,no,no,no,adoption
76395,2023-04-22 14:59:00,stray,dog,7,female,2023-04-23,0,4,2023,adulthood,cattle dog,no,blue merle,yes,no,no,no,no,yes,reclaimed
76397,2023-04-22 15:16:00,stray,dog,3,female,2023-04-24,1,4,2023,adolescent,"poodle, standard/mix",yes,cream,no,no,no,no,yes,no,reclaimed
76398,2023-04-23 13:49:00,stray,dog,0,male,2023-05-06,12,5,2023,puppy/kitten,hound/mix,yes,black,no,yes,no,no,no,no,adoption
76401,2023-04-24 10:53:00,stray,dog,11,male,2023-04-25,0,4,2023,super senior,yorkshire terrier/mix,yes,various,no,no,no,no,no,no,reclaimed
76402,2023-04-24 11:10:00,stray,cat,1,female,2023-05-07,12,5,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
76405,2023-04-24 13:00:00,stray,cat,0,male,2023-05-11,16,5,2023,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
76406,2023-04-24 13:00:00,stray,cat,0,female,2023-05-11,16,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76407,2023-04-24 13:00:00,stray,cat,0,female,2023-05-10,15,5,2023,puppy/kitten,unknown,no,black,no,yes,no,no,no,no,adoption
76408,2023-04-24 13:00:00,stray,cat,0,female,2023-05-13,18,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76409,2023-04-24 13:00:00,stray,cat,0,male,2023-05-10,15,5,2023,puppy/kitten,unknown,no,black and white,no,yes,yes,no,no,no,adoption
76410,2023-04-24 13:27:00,stray,dog,2,male,2023-04-26,1,4,2023,adolescent,dalmatian,no,white and black,no,yes,yes,no,no,no,reclaimed
76411,2023-04-24 15:14:00,stray,dog,14,female,2023-04-25,0,4,2023,super senior,dachshund,no,red,no,no,no,yes,no,no,reclaimed
76412,2023-04-24 15:31:00,stray,cat,1,male,2023-05-11,16,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
76414,2023-04-25 10:28:00,stray,cat,0,female,2023-05-12,16,5,2023,puppy/kitten,domestic long hair,no,calico,yes,no,no,no,no,no,foster
76416,2023-04-25 13:03:00,incompatible with owner lifestyle,cat,0,male,2023-05-07,11,5,2023,puppy/kitten,domestic long hair,no,grey,no,no,no,no,no,no,adoption
76418,2023-04-26 09:53:00,stray,cat,0,male,2023-05-11,14,5,2023,puppy/kitten,domestic short hair,no,orange,no,no,no,no,no,no,foster
76419,2023-04-26 09:53:00,stray,cat,0,male,2023-05-11,14,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
76420,2023-04-26 09:53:00,stray,cat,0,male,2023-05-11,14,5,2023,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
76421,2023-04-26 09:53:00,stray,cat,0,female,2023-05-11,14,5,2023,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,foster
76422,2023-04-26 09:53:00,stray,cat,0,female,2023-05-11,14,5,2023,puppy/kitten,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,foster
76424,2023-04-26 12:52:00,stray,cat,0,male,2023-04-29,2,4,2023,puppy/kitten,domestic short hair,no,tortie and white,yes,no,yes,no,no,no,reclaimed
76431,2023-04-27 10:02:00,rabies monitoring,dog,4,male,2023-05-07,9,5,2023,adulthood,hound,no,red and white,no,no,yes,yes,no,no,reclaimed
76432,2023-04-27 13:48:00,litter relinquishment,cat,0,female,2023-05-05,7,5,2023,puppy/kitten,domestic short hair,no,dilute calico,yes,no,no,no,no,no,adoption
76433,2023-04-27 13:48:00,litter relinquishment,cat,0,female,2023-05-04,6,5,2023,puppy/kitten,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
76434,2023-04-27 13:48:00,litter relinquishment,cat,0,female,2023-05-04,6,5,2023,puppy/kitten,domestic short hair,no,dilute calico,yes,no,no,no,no,no,adoption
